age,wave,gender,age_o,d_age,samerace,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,like,guess_prob_liked,met,match
26,7,female,30,4,0,3,3,16.67,12.5,20.83,18.75,12.5,18.75,7,8,8,10,8,5,18,18,20,18,16,10,8,7,8,9,7,7,7,7,5,6,5,8,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10,0.66,5,NA,7,6,6,0,1
26,7,female,26,0,0,3,3,27.78,19.44,19.44,27.78,2.78,2.78,8,8,8,9,NA,NA,18,18,20,18,16,10,8,7,8,9,7,8,8,8,6,8,7,8,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10,0.19,5,NA,7,7,9,1,1
26,7,female,23,3,0,3,3,18.6,13.95,18.6,16.28,16.28,16.28,3,6,5,8,2,4,18,18,20,18,16,10,8,7,8,9,7,6,6,6,6,6,5,8,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10,0.36,5,NA,7,6,5,0,0
26,7,female,23,3,1,3,3,11.11,17.78,17.78,17.78,17.78,17.78,4,7,8,7,5,7,18,18,20,18,16,10,8,7,8,9,7,4,8,8,4,4,3,8,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10,0.38,5,NA,7,4,6,0,0
26,7,female,28,2,0,3,3,17.78,20,17.78,15.56,15.56,13.33,10,8,8,9,8,NA,18,18,20,18,16,10,8,7,8,9,7,8,7,8,7,7,5,8,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10,0.37,5,NA,7,7,6,0,1
26,7,female,28,2,1,3,3,16.28,20.93,18.6,18.6,13.95,11.63,7,7,7,6,6,7,18,18,20,18,16,10,8,7,8,9,7,4,7,8,4,6,4,8,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10,0.43,5,NA,7,5,5,0,0
26,7,female,29,3,0,3,3,19.57,10.87,19.57,19.57,19.57,10.87,5,6,7,9,7,4,18,18,20,18,16,10,8,7,8,9,7,4,7,9,4,6,3,8,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10,0.54,5,NA,7,5,5,0,0
26,7,female,27,1,0,3,3,17.78,17.78,22.22,20,15.56,6.67,8,4,NA,7,8,6,18,18,20,18,16,10,8,7,8,9,7,8,10,10,10,8,8,8,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10,0.01,5,NA,7,10,10,1,1
26,7,female,22,4,0,3,3,18.37,18.37,20.41,20.41,16.33,6.12,5,7,5,6,6,4,18,18,20,18,16,10,8,7,8,9,7,6,8,8,8,4,5,8,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10,0.03,5,NA,7,6,6,0,0
27,7,female,23,4,0,7,4,19.05,19.05,19.05,19.05,9.52,14.29,9,8,8,7,7,7,15.09,16.98,16.98,18.87,18.87,13.21,8,9,9,9,8,4,8,8,2,6,1,7,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7,0.11,5,NA,NA,1,1,0,0
27,7,female,28,1,0,7,4,15.91,20.45,20.45,20.45,11.36,11.36,7,6,6,5,5,NA,15.09,16.98,16.98,18.87,18.87,13.21,8,9,9,9,8,3,8,8,2,7,1,7,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7,0.72,5,NA,NA,2,1,0,0
27,7,female,29,2,0,7,4,16,18,18,18,14,16,7,8,8,8,8,7,15.09,16.98,16.98,18.87,18.87,13.21,8,9,9,9,8,7,5,7,8,8,6,7,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7,-0.16,5,NA,NA,5,1,1,0
27,7,female,22,5,0,7,4,16.67,18.75,18.75,18.75,18.75,8.33,6,6,8,5,7,5,15.09,16.98,16.98,18.87,18.87,13.21,8,9,9,9,8,5,8,8,5,5,1,7,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7,-0.19,5,NA,NA,4,1,0,0
27,7,female,27,0,1,7,4,15.22,15.22,19.57,17.39,13.04,19.57,6,6,7,7,6,7,15.09,16.98,16.98,18.87,18.87,13.21,8,9,9,9,8,6,8,8,4,9,7,7,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7,0.11,5,NA,NA,8,5,0,0
27,7,female,26,1,0,7,4,12,20,20,20,16,12,8,8,8,7,6,5,15.09,16.98,16.98,18.87,18.87,13.21,8,9,9,9,8,7,9,9,8,8,7,7,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7,0.58,5,NA,NA,8,5,0,0
27,7,female,27,0,0,7,4,20.51,23.08,20.51,17.95,2.56,15.38,7,7,7,NA,NA,NA,15.09,16.98,16.98,18.87,18.87,13.21,8,9,9,9,8,4,6,7,6,7,2,7,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7,0.38,5,NA,NA,4,2,0,0
27,7,female,30,3,0,7,4,16.67,12.5,20.83,18.75,12.5,18.75,8,8,9,6,9,5,15.09,16.98,16.98,18.87,18.87,13.21,8,9,9,9,8,6,7,6,1,5,2,7,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7,0.8,5,NA,NA,1,1,0,0
27,7,female,26,1,0,7,4,27.78,19.44,19.44,27.78,2.78,2.78,8,8,8,8,8,NA,15.09,16.98,16.98,18.87,18.87,13.21,8,9,9,9,8,7,8,7,5,5,2,7,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7,0.09,5,NA,NA,7,2,1,0
27,7,female,23,4,0,7,4,18.6,13.95,18.6,16.28,16.28,16.28,6,5,6,5,4,3,15.09,16.98,16.98,18.87,18.87,13.21,8,9,9,9,8,3,8,8,5,8,2,7,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7,0.14,5,NA,NA,6,1,0,0
27,7,female,23,4,1,7,4,11.11,17.78,17.78,17.78,17.78,17.78,7,8,8,6,6,5,15.09,16.98,16.98,18.87,18.87,13.21,8,9,9,9,8,2,8,8,4,2,2,7,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7,0.31,5,NA,NA,5,1,0,0
27,7,female,28,1,0,7,4,17.78,20,17.78,15.56,15.56,13.33,9,9,9,NA,9,NA,15.09,16.98,16.98,18.87,18.87,13.21,8,9,9,9,8,8,8,8,5,5,2,7,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7,0.08,5,NA,NA,6,3,0,1
27,7,female,28,1,1,7,4,16.28,20.93,18.6,18.6,13.95,11.63,6,6,7,5,8,5,15.09,16.98,16.98,18.87,18.87,13.21,8,9,9,9,8,3,8,8,4,8,1,7,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7,0.74,5,NA,NA,4,1,0,0
27,7,female,29,2,0,7,4,19.57,10.87,19.57,19.57,19.57,10.87,7,7,7,6,8,6,15.09,16.98,16.98,18.87,18.87,13.21,8,9,9,9,8,4,8,8,7,8,5,7,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7,0.42,5,NA,NA,9,3,0,0
27,7,female,27,0,0,7,4,17.78,17.78,22.22,20,15.56,6.67,7,4,6,9,8,4,15.09,16.98,16.98,18.87,18.87,13.21,8,9,9,9,8,7,8,8,10,10,7,7,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7,-0.36,5,NA,NA,9,5,1,0
27,7,female,22,5,0,7,4,18.37,18.37,20.41,20.41,16.33,6.12,5,8,5,7,6,5,15.09,16.98,16.98,18.87,18.87,13.21,8,9,9,9,8,7,9,9,5,8,2,7,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7,-0.34,5,NA,NA,7,2,0,0
28,7,female,23,5,1,3,3,19.05,19.05,19.05,19.05,9.52,14.29,9,9,9,8,7,6,8.51,19.15,19.15,19.15,19.15,14.89,8,8,8,8,8,6,7,7,4,7,NA,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,0.19,4,NA,5,5,6,0,0
28,7,female,28,0,1,3,3,15.91,20.45,20.45,20.45,11.36,11.36,8,9,7,7,7,6,8.51,19.15,19.15,19.15,19.15,14.89,8,8,8,8,8,4,7,8,4,6,7,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,0.65,4,NA,5,4,8,0,0
28,7,female,29,1,0,3,3,16,18,18,18,14,16,6,9,9,6,8,NA,8.51,19.15,19.15,19.15,19.15,14.89,8,8,8,8,8,9,7,8,8,8,6,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,-0.03,4,NA,5,8,6,0,1
28,7,female,22,6,1,3,3,16.67,18.75,18.75,18.75,18.75,8.33,7,6,7,5,8,7,8.51,19.15,19.15,19.15,19.15,14.89,8,8,8,8,8,8,6,8,8,6,8,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,-0.11,4,NA,5,7,3,0,0
28,7,female,27,1,0,3,3,15.22,15.22,19.57,17.39,13.04,19.57,8,6,6,7,7,5,8.51,19.15,19.15,19.15,19.15,14.89,8,8,8,8,8,4,8,7,4,8,NA,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,0.72,4,NA,5,6,8,0,0
28,7,female,26,2,1,3,3,12,20,20,20,16,12,8,8,8,7,7,6,8.51,19.15,19.15,19.15,19.15,14.89,8,8,8,8,8,5,6,6,4,4,4,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,0.47,4,NA,5,5,7,0,0
28,7,female,27,1,1,3,3,20.51,23.08,20.51,17.95,2.56,15.38,6,6,6,6,NA,NA,8.51,19.15,19.15,19.15,19.15,14.89,8,8,8,8,8,3,7,8,3,3,3,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,0.45,4,NA,5,3,8,0,0
28,7,female,30,2,1,3,3,16.67,12.5,20.83,18.75,12.5,18.75,9,7,9,7,6,5,8.51,19.15,19.15,19.15,19.15,14.89,8,8,8,8,8,8,7,6,4,4,NA,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,0.15,4,NA,5,NA,NA,0,0
28,7,female,26,2,0,3,3,27.78,19.44,19.44,27.78,2.78,2.78,7,7,7,7,NA,NA,8.51,19.15,19.15,19.15,19.15,14.89,8,8,8,8,8,8,5,6,3,7,8,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,0.17,4,NA,5,7,7,0,1
28,7,female,23,5,1,3,3,18.6,13.95,18.6,16.28,16.28,16.28,6,6,6,5,4,4,8.51,19.15,19.15,19.15,19.15,14.89,8,8,8,8,8,4,6,7,7,5,8,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,0.26,4,NA,5,5,7,0,0
28,7,female,23,5,0,3,3,11.11,17.78,17.78,17.78,17.78,17.78,5,6,6,6,6,6,8.51,19.15,19.15,19.15,19.15,14.89,8,8,8,8,8,4,7,8,4,7,NA,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,0.13,4,NA,5,4,7,0,0
28,7,female,28,0,1,3,3,17.78,20,17.78,15.56,15.56,13.33,9,8,9,8,8,8,8.51,19.15,19.15,19.15,19.15,14.89,8,8,8,8,8,8,7,8,7,7,8,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,0.45,4,NA,5,7,7,0,0
28,7,female,28,0,0,3,3,16.28,20.93,18.6,18.6,13.95,11.63,7,7,7,6,6,6,8.51,19.15,19.15,19.15,19.15,14.89,8,8,8,8,8,4,8,7,4,8,NA,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,0.32,4,NA,5,4,8,0,0
28,7,female,29,1,1,3,3,19.57,10.87,19.57,19.57,19.57,10.87,8,7,8,6,9,10,8.51,19.15,19.15,19.15,19.15,14.89,8,8,8,8,8,6,8,8,6,7,NA,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,0.52,4,NA,5,7,6,0,1
28,7,female,27,1,1,3,3,17.78,17.78,22.22,20,15.56,6.67,6,4,7,5,6,7,8.51,19.15,19.15,19.15,19.15,14.89,8,8,8,8,8,7,7,7,6,6,6,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,-0.09,4,NA,5,7,NA,0,1
28,7,female,22,6,1,3,3,18.37,18.37,20.41,20.41,16.33,6.12,8,8,8,8,7,8,8.51,19.15,19.15,19.15,19.15,14.89,8,8,8,8,8,5,8,8,7,4,NA,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,0.15,4,NA,5,6,5,0,1
31,7,female,23,8,1,3,3,19.05,19.05,19.05,19.05,9.52,14.29,10,8,9,7,7,7,12,20,20,20,14,14,7,9,8,9,8,5,5,8,6,9,NA,5,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10,0.31,5,NA,1,5,4,0,0
31,7,female,28,3,1,3,3,15.91,20.45,20.45,20.45,11.36,11.36,8,9,9,8,8,5,12,20,20,20,14,14,7,9,8,9,8,5,8,10,8,8,NA,5,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10,0.23,5,NA,1,7,NA,0,0
31,7,female,29,2,0,3,3,16,18,18,18,14,16,7,10,9,8,8,3,12,20,20,20,14,14,7,9,8,9,8,9,7,7,7,7,2,5,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10,0.11,5,NA,1,7,1,0,0
31,7,female,22,9,1,3,3,16.67,18.75,18.75,18.75,18.75,8.33,8,8,10,8,6,5,12,20,20,20,14,14,7,9,8,9,8,8,5,8,8,8,7,5,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10,0.2,5,NA,1,7,2,0,0
31,7,female,27,4,0,3,3,15.22,15.22,19.57,17.39,13.04,19.57,6,9,8,5,6,3,12,20,20,20,14,14,7,9,8,9,8,6,6,7,6,6,5,5,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10,0.46,5,NA,1,7,4,0,0
31,7,female,26,5,1,3,3,12,20,20,20,16,12,9,9,9,8,8,5,12,20,20,20,14,14,7,9,8,9,8,7,7,8,8,6,NA,5,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10,0.35,5,NA,1,7,4,0,0
31,7,female,27,4,1,3,3,20.51,23.08,20.51,17.95,2.56,15.38,9,10,9,9,NA,9,12,20,20,20,14,14,7,9,8,9,8,8,7,6,7,6,7,5,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10,0.56,5,NA,1,7,5,0,0
31,7,female,30,1,1,3,3,16.67,12.5,20.83,18.75,12.5,18.75,8,10,9,8,8,7,12,20,20,20,14,14,7,9,8,9,8,9,8,8,7,8,NA,5,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10,0.1,5,NA,1,7,4,0,1
31,7,female,26,5,0,3,3,27.78,19.44,19.44,27.78,2.78,2.78,5,7,9,8,9,NA,12,20,20,20,14,14,7,9,8,9,8,6,5,6,5,8,NA,5,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10,0.47,5,NA,1,5,4,0,0
31,7,female,23,8,1,3,3,18.6,13.95,18.6,16.28,16.28,16.28,7,5,6,7,5,4,12,20,20,20,14,14,7,9,8,9,8,7,7,8,8,8,8,5,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10,0.39,5,NA,1,7,5,0,1
31,7,female,23,8,0,3,3,11.11,17.78,17.78,17.78,17.78,17.78,8,7,7,7,7,7,12,20,20,20,14,14,7,9,8,9,8,7,8,8,8,8,NA,5,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10,0.4,5,NA,1,8,6,0,0
31,7,female,28,3,1,3,3,17.78,20,17.78,15.56,15.56,13.33,7,8,9,7,9,8,12,20,20,20,14,14,7,9,8,9,8,9,9,9,9,9,7,5,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10,0.3,5,NA,1,9,5,0,0
31,7,female,28,3,0,3,3,16.28,20.93,18.6,18.6,13.95,11.63,6,7,7,7,6,7,12,20,20,20,14,14,7,9,8,9,8,5,6,9,6,9,3,5,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10,0.15,5,NA,1,8,5,0,0
31,7,female,29,2,1,3,3,19.57,10.87,19.57,19.57,19.57,10.87,7,9,9,7,8,5,12,20,20,20,14,14,7,9,8,9,8,6,7,9,6,9,NA,5,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10,0.46,5,NA,1,7,4,0,0
31,7,female,27,4,1,3,3,17.78,17.78,22.22,20,15.56,6.67,4,6,8,4,6,3,12,20,20,20,14,14,7,9,8,9,8,6,7,8,7,8,NA,5,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10,0.27,5,NA,1,7,4,0,0
31,7,female,22,9,1,3,3,18.37,18.37,20.41,20.41,16.33,6.12,7,7,7,7,7,5,12,20,20,20,14,14,7,9,8,9,8,6,8,8,8,8,NA,5,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10,0.39,5,NA,1,8,5,0,0
28,7,female,23,5,1,1,2,19.05,19.05,19.05,19.05,9.52,14.29,10,8,8,9,7,6,14.55,16.36,18.18,18.18,16.36,16.36,9,10,10,10,8,4,5,5,1,3,1,5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,0.24,3,NA,1,2,3,0,0
28,7,female,28,0,1,1,2,15.91,20.45,20.45,20.45,11.36,11.36,8,8,7,7,7,NA,14.55,16.36,18.18,18.18,16.36,16.36,9,10,10,10,8,3,7,7,4,6,5,5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,0.6,3,NA,1,6,4,0,0
28,7,female,29,1,0,1,2,16,18,18,18,14,16,8,8,NA,8,7,8,14.55,16.36,18.18,18.18,16.36,16.36,9,10,10,10,8,8,6,8,7,7,6,5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,0.08,3,NA,1,6,7,0,0
28,7,female,22,6,1,1,2,16.67,18.75,18.75,18.75,18.75,8.33,10,8,8,9,8,5,14.55,16.36,18.18,18.18,16.36,16.36,9,10,10,10,8,9,7,8,8,7,7,5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,-0.35,3,NA,1,9,8,0,0
28,7,female,27,1,0,1,2,15.22,15.22,19.57,17.39,13.04,19.57,8,7,7,7,6,9,14.55,16.36,18.18,18.18,16.36,16.36,9,10,10,10,8,9,8,7,7,6,9,5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,0.45,3,NA,1,8,8,0,1
28,7,female,26,2,1,1,2,12,20,20,20,16,12,8,9,8,7,6,5,14.55,16.36,18.18,18.18,16.36,16.36,9,10,10,10,8,7,5,7,8,7,7,5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,0.65,3,NA,1,7.5,6,0,0
28,7,female,27,1,1,1,2,20.51,23.08,20.51,17.95,2.56,15.38,9,9,7,9,NA,NA,14.55,16.36,18.18,18.18,16.36,16.36,9,10,10,10,8,6,8,8,5,7,8,5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,0.54,3,NA,1,7,7,0,0
28,7,female,30,2,1,1,2,16.67,12.5,20.83,18.75,12.5,18.75,10,9,8,10,7,3,14.55,16.36,18.18,18.18,16.36,16.36,9,10,10,10,8,8,5,5,4,6,5,5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,0.47,3,NA,1,4,4,0,0
28,7,female,26,2,0,1,2,27.78,19.44,19.44,27.78,2.78,2.78,8,8,8,8,NA,NA,14.55,16.36,18.18,18.18,16.36,16.36,9,10,10,10,8,6,4,6,6,5,6,5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,0.49,3,NA,1,5,6,0,0
28,7,female,23,5,1,1,2,18.6,13.95,18.6,16.28,16.28,16.28,8,8,5,4,3,4,14.55,16.36,18.18,18.18,16.36,16.36,9,10,10,10,8,6,3,6,5,4,7,5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,0.19,3,NA,1,3,3,0,0
28,7,female,23,5,0,1,2,11.11,17.78,17.78,17.78,17.78,17.78,9,8,7,7,8,7,14.55,16.36,18.18,18.18,16.36,16.36,9,10,10,10,8,6,3,7,4,5,4,5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,0.36,3,NA,1,4,5,0,0
28,7,female,28,0,1,1,2,17.78,20,17.78,15.56,15.56,13.33,9,9,9,9,8,7,14.55,16.36,18.18,18.18,16.36,16.36,9,10,10,10,8,7,8,7,7,7,NA,5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,0.47,3,NA,1,7,7,0,0
28,7,female,28,0,0,1,2,16.28,20.93,18.6,18.6,13.95,11.63,8,7,7,8,7,5,14.55,16.36,18.18,18.18,16.36,16.36,9,10,10,10,8,3,8,8,3,7,2,5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,0.67,3,NA,1,4,6,0,0
28,7,female,29,1,1,1,2,19.57,10.87,19.57,19.57,19.57,10.87,9,9,8,8,7,6,14.55,16.36,18.18,18.18,16.36,16.36,9,10,10,10,8,5,7,6,5,7,NA,5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,0.33,3,NA,1,5,6,0,0
28,7,female,27,1,1,1,2,17.78,17.78,22.22,20,15.56,6.67,8,7,8,6,8,6,14.55,16.36,18.18,18.18,16.36,16.36,9,10,10,10,8,7,8,7,6,7,8,5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,0,3,NA,1,7,7,0,0
28,7,female,22,6,1,1,2,18.37,18.37,20.41,20.41,16.33,6.12,9,8,7,8,7,7,14.55,16.36,18.18,18.18,16.36,16.36,9,10,10,10,8,8,7,8,9,6,10,5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,0.09,3,NA,1,9,9,0,1
27,7,female,23,4,0,2,3,19.05,19.05,19.05,19.05,9.52,14.29,9,9,8,7,7,6,14,20,20,14,18,14,7,9,8,10,8,6,7,7,6,8,6,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,0.51,5,NA,1,6,6,0,0
27,7,female,28,1,0,2,3,15.91,20.45,20.45,20.45,11.36,11.36,7,7,7,5,NA,3,14,20,20,14,18,14,7,9,8,10,8,4,6,5,4,NA,NA,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,0.58,5,NA,1,5,6,0,0
27,7,female,29,2,0,2,3,16,18,18,18,14,16,7,9,10,6,9,3,14,20,20,14,18,14,7,9,8,10,8,6,8,7,7,7,4,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,-0.01,5,NA,1,6,5,0,0
27,7,female,22,5,0,2,3,16.67,18.75,18.75,18.75,18.75,8.33,7,10,9,6,5,2,14,20,20,14,18,14,7,9,8,10,8,8,8,8,8,9,9,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,-0.32,5,NA,1,8,7,0,0
27,7,female,27,0,1,2,3,15.22,15.22,19.57,17.39,13.04,19.57,6,7,7,5,6,4,14,20,20,14,18,14,7,9,8,10,8,5,6,8,7,NA,8,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,0.65,5,NA,1,7,5,0,0
27,7,female,26,1,0,2,3,12,20,20,20,16,12,6,8,8,6,7,5,14,20,20,14,18,14,7,9,8,10,8,7,8,7,7,6,8,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,0.62,5,NA,1,NA,NA,NA,0
27,7,female,27,0,0,2,3,20.51,23.08,20.51,17.95,2.56,15.38,8,9,9,NA,NA,NA,14,20,20,14,18,14,7,9,8,10,8,6,8,8,7,NA,9,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,0.25,5,NA,1,7,7,0,1
27,7,female,30,3,0,2,3,16.67,12.5,20.83,18.75,12.5,18.75,8,9,10,5,9,5,14,20,20,14,18,14,7,9,8,10,8,8,8,7,8,8,9,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,0.62,5,NA,1,9,6,0,1
27,7,female,26,1,0,2,3,27.78,19.44,19.44,27.78,2.78,2.78,8,8,NA,5,NA,NA,14,20,20,14,18,14,7,9,8,10,8,5,5,6,5,NA,7,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,0.28,5,NA,1,5,4,0,0
27,7,female,23,4,0,2,3,18.6,13.95,18.6,16.28,16.28,16.28,7,8,8,6,5,3,14,20,20,14,18,14,7,9,8,10,8,7,9,8,8,8,7,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,-0.17,5,NA,1,NA,8,0,1
27,7,female,23,4,1,2,3,11.11,17.78,17.78,17.78,17.78,17.78,7,7,7,7,7,6,14,20,20,14,18,14,7,9,8,10,8,4,7,7,6,7,5,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,0.22,5,NA,1,6,7,0,0
27,7,female,28,1,0,2,3,17.78,20,17.78,15.56,15.56,13.33,10,9,8,7,8,6,14,20,20,14,18,14,7,9,8,10,8,8,9,9,8,8,6,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,0.07,5,NA,1,8,7,0,0
27,7,female,28,1,1,2,3,16.28,20.93,18.6,18.6,13.95,11.63,5,7,6,5,6,5,14,20,20,14,18,14,7,9,8,10,8,4,6,7,6,8,NA,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,0.63,5,NA,1,6,5,0,0
27,7,female,29,2,0,2,3,19.57,10.87,19.57,19.57,19.57,10.87,7,7,8,5,7,4,14,20,20,14,18,14,7,9,8,10,8,6,7,8,8,NA,8,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,0.46,5,NA,1,7,5,0,0
27,7,female,27,0,0,2,3,17.78,17.78,22.22,20,15.56,6.67,7,8,8,4,6,3,14,20,20,14,18,14,7,9,8,10,8,6,8,7,8,9,NA,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,0.02,5,NA,1,7,8,NA,0
27,7,female,22,5,0,2,3,18.37,18.37,20.41,20.41,16.33,6.12,5,5,5,5,5,5,14,20,20,14,18,14,7,9,8,10,8,5,8,8,6,7,7,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,-0.15,5,NA,1,7,7,0,0
28,7,female,23,5,0,1,1,19.05,19.05,19.05,19.05,9.52,14.29,7,9,8,6,7,6,9.76,19.51,19.51,14.63,19.51,17.07,7,7,6,7,6,6,6,8,6,NA,NA,8,5,7,7,7,6,6,5,7,10,6,7,9,7,7,8,5,0.22,6,NA,4,5,5,0,0
28,7,female,28,0,0,1,1,15.91,20.45,20.45,20.45,11.36,11.36,7,7,7,6,6,5,9.76,19.51,19.51,14.63,19.51,17.07,7,7,6,7,6,5,5,6,8,NA,5,8,5,7,7,7,6,6,5,7,10,6,7,9,7,7,8,5,0.44,6,NA,4,5,5,0,1
28,7,female,29,1,0,1,1,16,18,18,18,14,16,7,9,8,6,7,2,9.76,19.51,19.51,14.63,19.51,17.07,7,7,6,7,6,5,6,6,6,6,NA,8,5,7,7,7,6,6,5,7,10,6,7,9,7,7,8,5,0.3,6,NA,4,5,5,0,0
28,7,female,22,6,0,1,1,16.67,18.75,18.75,18.75,18.75,8.33,7,9,6,6,5,3,9.76,19.51,19.51,14.63,19.51,17.07,7,7,6,7,6,7,7,7,7,NA,6,8,5,7,7,7,6,6,5,7,10,6,7,9,7,7,8,5,0.2,6,NA,4,5,5,0,0
28,7,female,27,1,1,1,1,15.22,15.22,19.57,17.39,13.04,19.57,5,7,6,3,7,3,9.76,19.51,19.51,14.63,19.51,17.07,7,7,6,7,6,5,5,7,6,7,6,8,5,7,7,7,6,6,5,7,10,6,7,9,7,7,8,5,0.3,6,NA,4,5,5,0,0
